amount,type,latency,txn_count_last_30d,device_load,processing_decision
277.37,Transfer,4,1,42.12515259654841,edge
322.13,Transfer,1,0,44.59569318875605,edge
360.75,Deposit,4,8,43.385187629409266,edge
273.82,Withdrawal,6,5,73.60686906266452,edge
4473.06,Payment,14,5,68.26026756529265,cloud
249.69,Deposit,11,6,77.99051987417414,edge
350.05,Payment,6,4,73.1888987261244,edge
323.43,Payment,20,8,26.504164158315426,edge
3289.76,Withdrawal,63,17,61.960798209355936,cloud
471.8,Payment,6,2,60.40273801148915,edge
3705.2,Withdrawal,14,2,15.958447391459208,cloud
337.22,Transfer,18,3,23.65083328380458,edge
261.87,Deposit,13,9,34.210952828415444,edge
285.68,Withdrawal,2,2,67.13139045378693,edge
444.77,Transfer,10,0,20.52877702351016,edge
6416.99,Deposit,9,3,89.71042807909511,cloud
5838.14,Deposit,4,16,43.774733838771986,edge
261.93,Payment,24,3,11.7721775228777,edge
349.73,Transfer,11,1,28.742838460716378,edge
5402.68,Transfer,45,1,84.32458428637561,cloud
354.83,Withdrawal,20,5,36.724464758910884,edge
23.14,Deposit,27,0,16.905643929825196,edge
471.97,Transfer,36,0,63.0185873244336,edge
241.77,Withdrawal,14,0,26.437272203770487,edge
4332.66,Payment,10,2,57.98526995346653,cloud
103.52,Transfer,45,12,62.215388037553886,edge
169.05,Withdrawal,55,4,72.3493874212744,edge
30.0,Withdrawal,16,1,82.95367063535083,edge
357.5,Deposit,13,2,73.31138520162125,edge
383.25,Transfer,18,0,75.09483662949063,edge
291.73,Payment,19,3,83.90083525207253,edge
164.32,Payment,6,10,51.93667340751334,edge
131.52,Deposit,17,11,20.044232636856297,edge
139.95,Withdrawal,11,1,25.519816545176276,edge
5579.38,Withdrawal,7,0,77.9048007728744,cloud
671.26,Transfer,12,2,17.278305694686814,edge
2330.28,Withdrawal,9,0,67.98480535379785,cloud
36.63,Withdrawal,9,4,23.76260235360256,edge
7722.42,Payment,12,2,59.388354913456034,cloud
241.64,Transfer,19,5,46.797894568981306,edge
255.28,Withdrawal,11,1,30.272718572572778,edge
6270.66,Payment,12,1,25.84619564533243,cloud
9226.7,Transfer,9,14,64.86368035045628,cloud
83.84,Payment,6,0,59.65652218423115,edge
258.74,Withdrawal,4,1,59.32675679323767,edge
2280.21,Payment,32,1,79.6669693404847,edge
407.92,Payment,15,1,83.80228426650312,edge
184.09,Payment,35,6,46.02842702199022,edge
6439.97,Payment,22,4,30.76780498855569,cloud
254.51,Deposit,8,0,43.00763717569035,edge
265.6,Payment,33,3,11.522117248723559,edge
477.16,Deposit,5,2,35.20164669202435,edge
398.47,Payment,16,0,72.02388955813117,edge
440.42,Payment,2,11,47.49296463368007,edge
208.24,Withdrawal,16,1,12.18052357181362,edge
28.56,Deposit,9,4,51.23485396814574,edge
499.09,Withdrawal,7,4,69.52705059522329,edge
8546.14,Transfer,18,1,10.197719451907796,cloud
801.17,Payment,23,3,61.12730965931929,edge
29.97,Deposit,30,0,13.013109579472228,edge
358.13,Payment,26,1,31.296590147994046,edge
246.88,Transfer,47,7,79.00873242482731,edge
3374.34,Withdrawal,15,2,39.5180641179239,cloud
3715.78,Payment,16,5,30.948501803878635,cloud
6362.38,Deposit,27,18,40.5230099836075,edge
111.68,Transfer,32,3,35.001072691806655,edge
23.04,Withdrawal,13,1,78.45107011116163,edge
378.96,Deposit,12,4,74.38656893786525,edge
365.26,Withdrawal,15,8,82.75084799904542,edge
378.25,Withdrawal,3,5,63.63735792120595,edge
431.81,Withdrawal,0,4,38.62622394184597,edge
210.1,Deposit,7,0,17.889918907238787,edge
45.92,Withdrawal,14,0,71.53920660326023,edge
133.98,Transfer,9,10,50.15528628435505,edge
48.26,Deposit,20,3,42.988343916835596,edge
660.77,Deposit,27,4,20.76346071267981,edge
263.33,Transfer,27,2,52.16197551408284,edge
3540.73,Deposit,14,8,22.88916771260221,cloud
410.21,Transfer,15,3,51.1899881671063,edge
7251.17,Withdrawal,9,7,94.98633262075016,cloud
1264.06,Deposit,12,7,89.80543201827655,cloud
2002.07,Deposit,26,1,66.40393037095369,edge
16.59,Transfer,18,20,31.735556331469212,edge
384.12,Deposit,7,2,63.62500000502772,edge
217.52,Transfer,22,2,66.82579195695502,edge
462.26,Deposit,26,8,41.376637211078034,edge
1302.8,Payment,29,1,33.75367771853537,edge
292.12,Deposit,15,4,76.85042270800182,edge
7801.03,Transfer,15,3,30.058476648542474,cloud
8906.43,Payment,7,1,79.33339825739729,cloud
4091.78,Withdrawal,9,6,92.7496903993078,cloud
2120.11,Deposit,9,12,31.137344038453374,edge
1222.79,Deposit,17,21,39.27083613219902,edge
8372.19,Payment,20,12,28.608681370574743,cloud
376.21,Withdrawal,48,5,91.3072703826908,cloud
126.99,Withdrawal,16,0,93.75847055003707,cloud
420.3,Deposit,29,8,74.89397052539854,edge
240.35,Withdrawal,18,4,65.4500311536816,edge
2196.12,Withdrawal,4,3,90.92849241585117,cloud
177.91,Deposit,105,15,10.321428720980322,cloud
493.52,Transfer,17,5,67.34398724004151,edge
5684.51,Deposit,22,2,88.6405455375442,cloud
5263.2,Payment,16,19,14.417244631137567,edge
17.58,Deposit,49,4,79.89532957427305,edge
7014.74,Withdrawal,15,1,38.810419973693854,cloud
6296.6,Withdrawal,20,7,10.997226026290997,cloud
399.04,Payment,16,11,40.4216456316917,edge
2549.46,Payment,17,1,91.47878979394312,cloud
407.05,Withdrawal,19,2,89.1525255050502,cloud
48.22,Transfer,5,19,30.10077177810286,edge
73.27,Transfer,9,1,15.600722600084366,edge
336.0,Payment,13,1,74.45647924953947,edge
5971.87,Withdrawal,8,3,66.87163143588249,flagged
1163.99,Deposit,19,1,19.147735638809493,edge
181.91,Withdrawal,4,0,62.653963388707695,edge
49.15,Payment,23,17,56.29197420526082,edge
2690.35,Deposit,23,6,41.95915892593604,edge
9355.81,Deposit,2,3,83.03897818290427,cloud
3314.98,Withdrawal,32,3,40.42051392909865,cloud
427.13,Transfer,4,2,51.99680783566325,edge
41.76,Payment,10,2,20.954904892314584,edge
396.68,Transfer,18,7,55.45181920540402,edge
203.86,Transfer,14,2,61.98849005366623,edge
6222.87,Transfer,16,3,20.508091515642143,cloud
344.71,Transfer,11,6,68.96409988833044,edge
464.5,Deposit,54,4,50.762888771563944,edge
213.44,Withdrawal,7,5,52.87804017062887,edge
367.74,Deposit,12,1,55.30158294502402,edge
107.67,Withdrawal,21,0,23.507045662623533,edge
371.58,Transfer,33,5,76.67590286565544,edge
309.29,Deposit,9,0,16.192094531578878,edge
191.77,Deposit,34,4,59.75295053395289,edge
328.68,Deposit,14,2,58.87487107300366,edge
39.18,Transfer,65,17,70.31168399115643,edge
485.63,Deposit,36,2,87.22082119862071,cloud
326.25,Payment,2,8,22.209756962585907,edge
6156.79,Payment,20,2,66.67683207112026,cloud
178.52,Transfer,5,2,53.04622986151737,edge
293.29,Payment,15,3,81.94084160391539,edge
165.13,Deposit,15,8,26.163363699162375,edge
211.48,Deposit,35,5,93.73619377884667,flagged
327.57,Payment,9,13,62.616193239298134,edge
174.73,Withdrawal,22,5,65.00119124190502,edge
144.24,Transfer,17,7,63.92163099130703,edge
167.62,Deposit,7,1,48.82928665173847,edge
488.1,Payment,30,0,55.8983983286051,edge
190.25,Payment,4,5,82.86102652522949,edge
146.1,Payment,6,2,22.967714879294704,edge
259.66,Deposit,8,14,67.44775915655029,edge
62.07,Transfer,4,13,35.54174099282619,edge
1636.28,Deposit,12,0,18.56615029488193,edge
257.05,Payment,12,0,37.15191632005374,edge
245.54,Transfer,1,5,31.691794235658683,edge
9941.81,Payment,19,3,12.810902093516589,cloud
9699.43,Payment,12,0,30.844810931566936,cloud
402.55,Withdrawal,41,9,78.26735754145955,edge
5313.96,Deposit,28,0,52.990053082797004,cloud
9060.02,Payment,31,12,25.88180989052351,cloud
7514.26,Transfer,9,8,55.91033187887954,cloud
456.52,Transfer,18,9,41.80677298820936,edge
8055.44,Deposit,15,0,84.48246550366046,cloud
3043.77,Transfer,34,11,36.51839787892172,cloud
290.88,Payment,12,2,12.076072329710916,edge
182.19,Payment,40,6,89.76672370198163,cloud
45.66,Withdrawal,8,6,94.18851657845377,cloud
437.56,Payment,27,9,88.67659169913252,cloud
26.5,Payment,43,0,46.024370630784986,edge
455.84,Withdrawal,19,9,24.74332337021609,edge
9180.19,Payment,40,5,48.76617488146515,cloud
235.52,Transfer,16,0,38.6505255457222,edge
254.19,Transfer,19,1,84.4061512083542,edge
9594.32,Deposit,23,9,61.96238120029266,cloud
3091.4,Payment,37,3,48.83041398530644,cloud
131.89,Transfer,13,6,91.33241444910308,cloud
265.95,Transfer,38,14,32.43955182901941,edge
128.15,Transfer,0,2,82.42674560512467,edge
278.89,Transfer,8,8,69.08045057125268,edge
9633.33,Withdrawal,29,2,10.184691409042543,cloud
192.04,Withdrawal,14,3,89.9686599785233,cloud
734.96,Transfer,12,5,46.476059519963364,edge
1031.41,Transfer,18,2,22.20221190485954,edge
8975.54,Withdrawal,12,2,79.6013213966222,cloud
56.63,Payment,3,2,32.42927450263455,edge
80.54,Withdrawal,25,0,34.33753936520683,edge
243.75,Transfer,8,3,86.66003250972304,cloud
145.95,Payment,1,3,13.417320283951852,edge
326.22,Deposit,9,0,27.728858288789578,edge
246.33,Deposit,17,5,33.28394033953941,edge
182.15,Payment,12,3,73.79954631298429,edge
3755.23,Deposit,30,2,86.73060203378547,cloud
166.59,Deposit,10,15,83.99003498840405,edge
416.45,Deposit,16,1,35.941384503577815,edge
458.91,Withdrawal,32,5,68.3137097679408,edge
164.84,Deposit,15,9,58.1379832395837,edge
490.4,Transfer,14,6,23.26400973126877,edge
227.8,Transfer,16,0,51.00499501605835,edge
68.94,Transfer,21,4,86.19091650019297,cloud
173.86,Transfer,29,4,79.53107099233151,edge
5614.14,Withdrawal,45,1,88.03749634244963,cloud
449.13,Withdrawal,22,1,91.79563126781214,cloud
135.44,Deposit,27,0,83.44474460457782,edge
271.41,Deposit,31,7,66.78941945541303,edge
389.21,Transfer,32,0,44.88407276020482,edge
606.61,Payment,53,0,37.766120765259004,edge
2202.82,Withdrawal,7,2,91.68692342479179,cloud
275.03,Deposit,3,2,62.805099450370186,edge
454.28,Deposit,15,5,37.831636997574506,edge
273.86,Transfer,3,15,49.271842846953085,edge
2982.65,Deposit,2,5,79.82171185564145,edge
244.3,Payment,24,4,79.8182202190489,edge
472.47,Deposit,26,3,61.749274140324225,edge
39.95,Payment,29,0,29.18684663624694,edge
406.9,Withdrawal,20,8,94.16986598810651,cloud
209.34,Transfer,10,1,32.3371837412916,edge
113.16,Transfer,25,16,72.52776422785332,edge
31.59,Withdrawal,9,7,40.82559587683188,edge
144.15,Deposit,26,1,82.2213408654993,edge
10.01,Transfer,32,2,55.06488880443132,edge
4126.32,Deposit,7,2,12.968777051603553,cloud
57.79,Payment,3,1,66.6255254278972,edge
122.91,Payment,8,6,66.58179074176442,edge
3281.02,Deposit,11,3,90.72211468017825,cloud
274.02,Deposit,7,3,28.956279252915916,edge
922.19,Transfer,22,8,38.23768804671852,edge
1252.16,Transfer,19,10,15.437536046127725,edge
324.41,Deposit,25,10,17.74765933901372,edge
3688.71,Transfer,5,0,17.945850685322704,cloud
318.34,Withdrawal,25,2,86.59038899326316,cloud
39.92,Transfer,24,2,13.893885621394151,edge
1199.99,Withdrawal,14,0,67.19292241943404,cloud
289.4,Transfer,36,3,79.94178094655743,edge
480.24,Transfer,4,6,32.22937555170166,edge
296.85,Payment,10,3,56.59707015675055,edge
265.1,Deposit,5,10,80.59326164441472,edge
60.87,Withdrawal,14,14,26.774984754630218,edge
5358.61,Withdrawal,10,6,92.82710778499454,cloud
3444.25,Transfer,17,0,36.6243195527777,cloud
233.27,Payment,33,2,70.58032055138537,edge
8299.14,Deposit,25,0,74.47965830171216,cloud
4193.53,Withdrawal,16,3,11.600543767808988,cloud
318.74,Withdrawal,18,4,56.47219747780448,edge
462.77,Transfer,11,6,41.12842810029819,edge
262.68,Payment,2,3,83.07445391253101,edge
235.66,Payment,12,5,60.93142617584107,edge
203.26,Deposit,23,14,47.7464380492854,edge
126.38,Transfer,23,2,25.964470058744652,edge
102.3,Transfer,9,0,75.20623367281331,edge
22.89,Transfer,58,2,51.752319627232616,edge
169.17,Payment,20,1,26.083445494334622,edge
2052.57,Transfer,24,0,42.75358560029168,edge
45.07,Transfer,64,1,68.12289686431707,edge
329.11,Withdrawal,16,8,80.18684479253044,edge
1411.75,Withdrawal,4,0,44.95477173912743,cloud
55.4,Deposit,38,2,43.30680334450927,edge
131.37,Deposit,11,3,31.08534699386544,edge
4125.46,Payment,6,8,53.83470386131763,cloud
9726.06,Payment,29,10,67.19462206939724,cloud
199.42,Deposit,9,8,21.95113066077429,edge
9298.02,Transfer,2,3,92.93224682793158,cloud
51.67,Withdrawal,28,2,79.91084206678607,edge
126.93,Payment,12,5,35.33484011265764,edge
76.24,Deposit,54,7,56.65142173394621,edge
416.6,Withdrawal,31,4,49.74469997735829,edge
243.44,Payment,22,0,35.59968057839473,edge
204.04,Payment,9,9,28.6914303528889,edge
20.76,Deposit,12,0,68.9351838522654,edge
7687.85,Deposit,32,1,72.73157885079468,cloud
3653.14,Withdrawal,22,1,84.12370946744034,cloud
9246.58,Deposit,32,4,36.909900630691695,cloud
18.14,Withdrawal,11,4,25.029998736649695,edge
200.21,Deposit,6,11,74.3877549135975,edge
94.43,Payment,10,0,66.3936438693517,edge
5882.94,Transfer,7,5,42.39223866402816,cloud
8254.31,Payment,7,0,17.393967806752084,cloud
179.84,Deposit,13,5,80.98052224204373,edge
319.33,Deposit,33,1,86.70741534608614,cloud
6174.83,Transfer,27,0,58.05877609638037,cloud
184.75,Withdrawal,12,3,53.70496040122148,edge
130.65,Payment,6,1,70.22964776866155,edge
144.91,Transfer,15,16,25.49153294912062,edge
97.79,Deposit,11,15,42.33145902733313,edge
360.94,Withdrawal,30,0,75.58284763024749,edge
8554.66,Withdrawal,3,3,11.096415034913615,cloud
66.84,Deposit,25,5,40.208651523903335,edge
303.09,Payment,9,0,35.295773041959414,edge
190.28,Payment,26,6,40.14492759958122,edge
9432.35,Transfer,11,1,31.266598826887275,cloud
114.85,Transfer,37,3,79.44041388960406,edge
271.71,Withdrawal,5,7,23.352468881156632,edge
489.0,Payment,49,5,26.23672510117063,edge
6029.78,Payment,15,9,53.88707031884169,cloud
47.88,Withdrawal,20,2,91.17997878553935,cloud
215.7,Deposit,15,3,22.411833640319607,edge
413.3,Deposit,40,6,70.4042568917164,edge
228.26,Withdrawal,1,1,17.61781118908772,edge
379.25,Transfer,12,5,67.00225907680567,edge
341.42,Withdrawal,46,2,57.12145040853767,edge
18.18,Payment,29,1,12.242078897563289,edge
306.91,Payment,9,2,64.40362080660677,edge
419.48,Transfer,22,0,45.96046955811098,edge
474.05,Deposit,11,0,23.582068181966264,edge
8468.35,Transfer,11,0,51.52281442516798,cloud
3994.47,Transfer,22,7,71.49492005537037,cloud
120.81,Transfer,38,3,51.68855856198681,edge
145.92,Withdrawal,17,13,51.03986605214088,edge
1089.56,Transfer,17,5,75.56902226204402,edge
318.75,Transfer,21,6,12.346133894025597,edge
77.42,Transfer,41,11,10.099733675516571,edge
359.93,Deposit,81,10,86.99856105973785,cloud
28.59,Payment,38,0,13.407081981429805,edge
19.42,Withdrawal,2,1,24.30142253948261,edge
6751.46,Payment,13,2,29.95482521607497,cloud
9437.19,Transfer,7,0,71.30277160796368,cloud
91.67,Payment,18,3,77.71309116679198,edge
292.82,Payment,28,4,64.19763484093065,edge
306.46,Transfer,7,9,59.91577101840338,edge
376.41,Deposit,17,2,82.29272409575618,edge
355.51,Withdrawal,10,5,79.97266715740481,edge
26.11,Transfer,4,1,19.61615346784404,edge
458.83,Deposit,14,17,14.431391074794082,edge
4765.36,Payment,14,2,12.062464127361327,cloud
1955.03,Transfer,31,6,45.172930819359756,edge
48.17,Withdrawal,23,0,38.227838774691804,edge
7684.2,Deposit,19,2,23.63024108360326,cloud
5474.71,Withdrawal,21,5,70.25434376822275,cloud
339.61,Payment,15,2,31.151031111154825,edge
271.63,Withdrawal,25,9,30.88671468486012,edge
9927.59,Transfer,13,3,74.25691187141761,cloud
4893.73,Withdrawal,21,9,11.106568023293125,cloud
477.91,Transfer,49,1,39.25094776483276,edge
3358.25,Transfer,29,2,50.99106394854426,cloud
9406.11,Withdrawal,18,4,76.60610508513017,cloud
262.08,Withdrawal,52,2,91.33472644817638,cloud
3964.98,Payment,65,0,59.76623690516409,cloud
8602.47,Withdrawal,18,2,40.31980207224749,cloud
124.83,Deposit,31,2,91.52285214685988,cloud
116.56,Transfer,15,3,42.31829748047228,edge
245.99,Transfer,25,5,19.008837408292337,edge
7372.65,Deposit,21,3,12.115232459378543,cloud
229.24,Payment,22,3,71.13216424738302,edge
374.77,Deposit,12,0,68.66761520329908,edge
117.14,Withdrawal,2,29,10.753243430557959,edge
442.95,Payment,6,3,61.66845435268264,edge
5307.38,Withdrawal,23,2,74.37402763081386,cloud
3396.55,Payment,36,9,10.62814259323042,cloud
244.21,Transfer,15,5,78.65481514391243,edge
4818.96,Transfer,3,7,30.65058612997796,cloud
28.63,Payment,17,16,43.548138744351505,edge
189.43,Transfer,3,5,90.83393902904669,cloud
401.1,Withdrawal,11,8,84.15440533427736,edge
125.73,Payment,11,4,18.28444786055448,edge
72.98,Withdrawal,2,2,30.295572803959224,edge
112.24,Transfer,2,0,64.34758721925188,edge
4370.46,Deposit,6,4,23.50726191642282,cloud
193.21,Withdrawal,15,7,47.59723054747006,edge
27.86,Transfer,30,7,62.84874556345412,edge
317.73,Withdrawal,44,2,85.64731627888581,cloud
198.76,Transfer,9,2,33.06991245328821,edge
278.74,Deposit,30,0,87.17354821388453,cloud
28.13,Transfer,31,0,37.27688987417132,edge
125.63,Payment,20,1,78.11072239118776,edge
5925.2,Withdrawal,13,15,58.668221854353,cloud
251.33,Payment,13,1,64.26891856553416,edge
59.4,Withdrawal,25,3,11.98993541985181,edge
2286.39,Withdrawal,29,6,26.65707413347903,cloud
214.73,Transfer,12,10,83.96843194233122,edge
5168.83,Withdrawal,2,15,88.26381085403393,cloud
6973.72,Deposit,10,11,34.977234684746186,cloud
272.06,Payment,26,0,50.15177248204544,edge
7048.42,Withdrawal,18,5,35.134646861880334,cloud
365.41,Withdrawal,38,0,85.25812504964152,cloud
19.53,Withdrawal,6,1,22.67072677338544,edge
123.63,Withdrawal,10,1,57.73751042094448,edge
3205.09,Transfer,43,13,60.52753080548051,cloud
342.18,Payment,11,5,72.53874342533436,edge
52.35,Payment,13,0,16.173136139754686,edge
308.42,Transfer,7,8,36.2249076826091,edge
333.26,Deposit,29,10,29.089832128279266,edge
112.09,Deposit,21,0,24.673545176074864,edge
3135.01,Deposit,12,14,69.93276212621,cloud
167.86,Withdrawal,11,7,77.9413173988823,edge
1053.97,Payment,8,0,51.25010238575993,edge
417.59,Withdrawal,36,3,74.90931021706588,edge
335.49,Deposit,12,2,88.11738935733646,cloud
5133.39,Payment,24,2,59.499091132946525,cloud
443.98,Deposit,23,3,34.618866341674874,edge
447.58,Withdrawal,18,5,65.09628345028993,edge
236.9,Payment,6,3,35.038289431322184,edge
132.69,Payment,23,8,14.827205521504402,edge
2289.8,Payment,37,1,84.95856875627389,edge
50.15,Deposit,30,8,40.753563739186376,edge
59.07,Deposit,59,12,27.332976838903985,edge
248.95,Deposit,22,0,26.245091543488854,edge
529.65,Deposit,21,0,55.53014930213661,edge
4528.41,Payment,15,10,36.044090092113926,cloud
1189.05,Withdrawal,20,3,33.57919124623017,cloud
4388.73,Payment,29,3,92.92158827974318,cloud
5696.97,Deposit,0,7,90.12240657385799,cloud
422.62,Deposit,18,15,74.69269992243109,edge
5311.21,Transfer,20,7,15.315891188727504,cloud
3478.5,Transfer,25,1,68.41748264530467,cloud
169.46,Deposit,21,13,25.49465584426715,edge
269.0,Withdrawal,16,21,70.6418350321752,edge
461.35,Deposit,18,0,15.627118822138982,edge
151.26,Withdrawal,12,3,29.29705953041184,edge
338.92,Deposit,11,0,83.93232123983488,edge
286.43,Deposit,15,0,38.92188587811451,edge
4741.31,Transfer,23,1,21.63481281601051,cloud
118.11,Transfer,5,11,71.98254708075876,edge
2169.85,Payment,20,7,62.15165430437855,edge
482.37,Withdrawal,12,2,50.08461483478783,edge
478.64,Transfer,19,5,70.26035168189401,edge
413.1,Transfer,21,0,21.291207943467374,edge
412.24,Deposit,18,1,94.73580484696821,cloud
1107.55,Deposit,12,0,32.41203034194592,edge
348.88,Deposit,25,4,41.29437951420183,edge
43.76,Withdrawal,38,5,44.61698545487252,edge
173.71,Withdrawal,25,0,14.574701980440285,edge
105.76,Transfer,5,2,29.53873878589498,edge
5852.44,Transfer,36,0,32.01072182185973,cloud
178.84,Transfer,58,4,56.998153501145396,edge
81.58,Transfer,3,6,94.6190757612567,cloud
402.07,Deposit,27,24,94.55095519621749,cloud
455.29,Deposit,6,2,45.16548945998248,edge
156.36,Withdrawal,13,3,66.1540394949705,edge
229.51,Transfer,15,1,77.99401283378508,edge
352.41,Deposit,19,8,14.438148347408749,edge
494.22,Payment,10,4,86.88175341884686,cloud
324.9,Deposit,31,1,34.2653182163916,edge
6283.93,Transfer,10,4,79.41717426574817,cloud
377.83,Transfer,33,6,47.24622285766583,edge
1703.29,Transfer,17,3,22.750734055833036,edge
280.92,Payment,12,13,60.58420432822056,edge
227.24,Transfer,24,10,28.636464915506835,edge
343.02,Withdrawal,12,14,12.271015515016677,edge
310.56,Withdrawal,2,12,74.41323514827758,edge
238.53,Transfer,3,1,42.67351173021599,edge
125.1,Withdrawal,16,13,61.85731759657786,edge
6376.59,Transfer,24,3,54.22004104749617,cloud
425.48,Payment,24,3,45.75451236792565,edge
297.11,Payment,5,0,64.58262178312066,edge
201.72,Withdrawal,9,3,58.45813519704505,edge
190.81,Withdrawal,23,2,28.94886193221026,edge
457.56,Deposit,4,1,41.232023370479624,edge
421.66,Withdrawal,5,0,86.6181704696629,cloud
31.09,Deposit,28,4,71.18193478794626,edge
434.91,Deposit,21,4,65.08978632423495,edge
324.95,Payment,3,8,25.08954297990089,edge
304.93,Transfer,8,7,75.29859687679895,edge
2275.2,Deposit,43,1,32.15105097364056,edge
239.67,Payment,8,0,58.62391017634146,edge
7619.4,Payment,1,5,24.50686285780151,cloud
